user,review,rating
Riki Ns,"tempatnya enak sejuk dan nyaman cocok untuk keluarga berekreasi sambil menambah pengetahuan, akan tetapi saat saya datang kesan ada beberapa wahana yang sedang di perbaiki sehingga gak bisa saya rasakan padahal saya sudah beli tiket dan …",4
Dya Ular,"Banyak wahana ekstrim dan wahana edukasi disini, sangat menyenangkan dan cocok untuk hiburan keluarga. Tiket pun terjangkau. Ada pemeriksaan gratis di museum tubuh meliputi periksa mata, kadar lemak dan darah. Ada juga beberapa ikan dari banyak tempat dan hewan",5
hariyanto. 1412,Tempat wisata yang bagus. Selain tempat wisata jg ada wisata edukasi dam permainan anak anak hingga dewasa. Fasilitas cukup baik apalagi toilet yang tersebar di setiap wahana.,5
mayang adelia puspita,"Jatim park 1 merupakan salah satu theme park di kota Batu yang menyediakan banyak wahana permainan, entry fee 130rb",4
Febri Aris,"Jatim Park 1 merupakan salah satu icon dari kota batu dan Jawa timur yg menghadirkan tempat liburan namun bukan hanya liburan ada juga edukasi yang dapat diambil disana,so buruan liburan ke Jatim Park,dijamin terhibur. …",5
Muhamad Riziq Nur Yahya,"Harus siapin fisik yang kuat karena sebelum masuk ke wahana bermain, harus berjalan dulu melewati museum"", mulai dari museum demokrasi, sejarah nusantara, dll. …",5
Sharina,"Tempat main yg selalu dikunjungi kalau lagi ke malang, permainannya seru2, dan fasilitasnya juga oke dan saran saya untuk museum tubuh agar petugas kesehatan agar ditambahkan lagi, karena pada saat saya kesana cuma ada 1 orang saja yg berjaga cek darah dan cek mata, sementara pengunjung yg datang lumayan banyak",5
Fikri Nyzar,"bagus dan terawat dengan baik tempatnya, dari awal buka sampai sekarang (19/11/2017) …",4
Mas Wildan,"Taman Rekreasi yang bukan hanya sebagai rekreasi saja, tapi sebagai edukasi, Seperti masuk ke dalam tubuh manusia dan dijelaskan bebagai organ organ tubuh, Kumpulan Sains yang menakjubkan, seperti tesla, tsunami, dll. …",5
Nurul LIND,Jawa Timur dikenal memiliki banyak tempat wisata menakjubkan yang bisa dikunjungi pada saat akhir pekan apalagi liburan. Salah satunya Jatim Park 1 Batu Malang. Tempat rekreasi keluarga yang menawarkan berbagai wahana hiburan dan permainan …,5
Ika Aja,"Gak kursi roda friendly disini, kalau bawa stoller repot banget, karena banyak tempat yang akses nya cuma tangga aja,tapi banyak permainan nya, menantang semua, oke lah kalau niat nya memang main, dibandingkan dengan jatim park yang …",3
Melfisa,"Makin oke, tapi sayangnya kalo weekday banyak wahana yang off 🙁
Pendoponya lumayan gede bisa untuk istirahat tiduran sambil menikmati angin sepoi, didekat pendopo ada klinik, mushola dan kamar mandi pula 😍 …",4
Indra Budi Prasetya,"Salah satu theme park terbaik di Jawa Timur yang lengkap akan kepentingan edukasi, wahana bermain, kolam renang, hingga wisata belanja",5
Rachman Hasan Wijaya (Acanjaya),"Menemani si bocil mencoba naik beberapa wahana yg memacu adrenalin, hasilnya pas main jantung rasanya mau copot, mungkin dah tua kali yaa... 🤣🤣🤣 #Tp tetep asyik aja siii... 😁👍 …",5
T W,Salah satu tempat wisata dimalang yg bagus. Tempatnya cocok untuk berwisat barang keluarga..wahananya bgaus bagus . Tempat parkirnya luas. Cocok untuk semua kalangan . Wisatawan lokal maupun wisatawan asing. Tiketnya lumayan mahal sih. Tapi …,4
Mochammad Tajuddin,Tiap tahun kesini dan secara improvement kayanya gabanyak progress cuma buat kids playground and water park lumayanlah..,5
Elda Ayu Permatasari,Tempat rekreasi yg cocok bersama keluarga teman dan kerabat kerja . Banyak wahana yang keren dan menguji adrenalin . Suka banget deh mantap pokoknya jatim park 1,5
MOHAMMAD SODIQ,Petualangan di Jatim Park dimulai dengan pengenalan rumah adat beberapa daerah di Indonesia. ya mirip taman mini lah. lumayan bagus buat foto. Masuk lagi ada bagian mirip museum Iptek di taman mini. Anak2 sih pasti suka. Masuk ke dalam lagi …,5
Rofiatul Wahidah,Sangat menyenangkan hiburan disini dan pelayanannya sangat bagus sekali tidak rugi kesini membawa keluarga😍 next akan kesini lagi …,5
Tabita Tenleica,"Lokasi luas dan strategis sangat diminati untuk wisata keluarga sangat nyaman dan ramah untuk anak anak, terdapat banyak wahana yang menarik bagi anak anak dan orang dewasa.. dan banyak sekali spot foto yang bisa di coba di tempat ini.........",5
Darno Lamiran,"Jawa Timur Park 1, Batu satu tiket untuk semua ternyata gak bisa kesampaian juga Taman permainan dan edukasi yang rekomendasi",4
Danang Kawantoro,Sampai sudah 4 kali ke situ. Mulai dari jaman tiket masih 35.000 sampai kini jadi 100.000 …,4
Ban Dra,"Kangen dengan jatim Park 1 terakhir kesana pas SD, sekarang sudah SMP, semoga bisa kesana lagi aminn",5
Stuergeon -,"1 saja dari saya kalo ada wahana yang muter-muter dan kamu lemah/mabokkan/napas pendek, baiknya duduk aja ketawain orang wkwk. cukup saya saja yang lemas. …",4
Rista Ch,"Dapet tiket terusan ke Museum Tubuh 😅 jd 120 krn promo th baru padahal mau nya cm 75 rb aja, terpaksa beli krn terlanjur dtg..
Parkiran nya lumayan susah krn hr libur kemaren Kamis setelah Natal.. …",4
Yeen,"seruu banyak wahananya, ada kolam renang juga didalemnya. beberapa wahana ada yang bayar lagii, luas bgt",5
Irma Mardiyana,"Wisata edukasi yang tepat di Jatim sih. Ada wahana permainan roller coaster, ruang untuk edukasi organ-organ tubuh, kumpulan berbagai macam ikan, dan binatang laut, teater Rama Shinta dll",5
Doni Irawan,"Recomended untuk anak muda yang ingin melatih adrenalinnya, kolam renang bagus dan bersih,  ada wahana yang buat anak kecil juga, yang paling menarik sih ada tempat edukasinya seperti budaya2 indonesia, hukum2 fisika,  dan sejarah indonesia. Sayang masih ada wahana yang diluar tiket terusan(harus bayar lagi).",4
Imam Choiri,"Harga tiket 120rb/org. Tempat rekreasi yh mnyajikan bnyak spot foto yg mnarik, mulai dr view gunung panderman, wahana brmain anak2, wahana brmain ekstrim dewasa, ruang pngetahuan spt sejarah, science, museum tubuh, dn yg tak kalah penting …",5
Fadlilah F. Rakhmawati (Fivy),"Sengaja dateng weekday biar bisa naik semua wahana tanpa ngantri, ternyata weekdaypun rame poool, tp ttep bisa nikmatin karena ga crowded kaya kalo weekend. Ngantri juga ga lama. …",4
Justbenggg _,"Puas banget main kesini. Pelayanan ramah, wahananya banyak jugaa. Jam 3 sore ada pertunjukan live show jugaaa",5
AdhiNeverStop,"Seru, keren, lengkap. Cocok untuk anak2 sekolah. Pengarahan rute sangat baik, hanya pengunjung jangan terlalu memaksakan. Kalau capek istirahat, karena banyak foodcourt",5
Handoko Pramulyo,"Tempatnya lumayan asik, sepi bgt pas weekdays. Bagus buat ajak keluarga main ke sini karena ada bbrapa wahana khusus anak2 juga.",5
Wahyu Ilman,Tempat murid-murid SMK untuk PKL. Semangat mencari pengalaman bekerja. 💪🏼 …,5
Dewi Puspariana,"saya tdk ikut permainan apapun. kondisi fisik tidak memungkinkan. sy hanya duduk di bawah pohon rindang sambil melihat n mengawasi anak2 yg sedang bermain. ada yg renang, ada yg naik permainan lainnya ada yg sedang jln2 beli makanan. terakhir kami beli oleh2. komplit deh di jatim park 1",5
Saiful Malfino,"Tempat edukasi dan juga wisata yang keren, tetap Jatim park 1 kerennn",5
Restu Suryana Al'ala'a,"Tempat rekreasi yang cocok buat keluarga, couple atau yang lagi bulan madu. Banyak wahana yg cocok buat anak2, buat dewasa, toilet ada, mushola ada, food court ada. Banyak spot foto, rumah hantu juga ada, tapi rumah hantunya ga seserem itu …",5
Adelya Widyana,"Tiket weekend 120k (JTP1+museum tubuh)
Tiket weekend 160k (JTP1+museum angkut)
Jadi disini tidak bisa hanya ke JTP1 aja. Tapi harus ke museum tubuh atau ke museum angkut.",5
asfamoet,"Jatim Park 1 ada wahana edukasi, science, sejarah
Wahana bermain anak dan dewasa , ada kolam renang juga …",5
"Lone wolf, introvert","Jatim Park 1 lebih ke edukasi ya,
untuk wahana bermain masih jauh kalau di bandingkan Dufan sama jungle land Bogor... …",4
nabilahbaktir,"udah bayar mahal², belum main diputer² ke museum² ga jelas... belum main dah capek dluan, hampir semua wahana dalam perbaikan 👎🏻👎🏻👎🏻 …",1
Agoes Boedi Santosa,"Obyek wisata dengan wahana permainan dan pendidikan yang lengkap, kreatif sangat cocok untuk liburan anak-anak/keluarga banyak lokasinya tempatnya luas, sambil berwisata sambil belajar, tidak membosankan ramai dikunjungi wisatawan",5
wendy & mila,"Baru kesini lagi sejak 7 tahun yang lalu.perkembangannya sangat pesat dan semakin bagus..banyak pembenahan,wahana baru dengan dibalut edukasi yang fun buat pembelajaran anak.monggo berkunjung kesini bersama anak anda pasti senang.cocok buat anak usia 5-14th.",5
anggita frada,"di jatim park 1 ini bisa main sambil belajar. belajar dari kimia, biologi, fisika, belajar budaya indonesia, sejarah, dan berbagai ilmu lainnya. disini juga bisa main wahana, naik kereta layang, pendulum, roller coaster dan buanyakk sampe gempor. kalo kesini rekomen bawa keluarga, dan aman bawa anak. seru seharian main disini.",5
Nday Pyong,"Jawa timur park 1, wahana permainan yang sangat menarik. Tempatnya bersih dan nyaman. Wahana permainannya juga cukup lengkap. Toilet diarea ini bersih. Selain cocok untuk tempat rekreasi jawa timur park 1 juga cocok untuk wisata edukasi, Karena dikawasan ini ada musium pendidikan dan musium perjuangan.",5
Dwi Imaniar,banyak wanaha baru dari terakhir aku kemari.. mulai yg slow sampai memacu andrenalin banyak spot foto juga.. selain wahana ada edukasi di sini jadi bisa belajar sambil bermain,5
irfan rizky rm,"Theme Park yang tidak terlalu jauh dari Kediri. Tiket yang tidak terlalu mahal (apalagi pada weekday), serta fasilitas umum (toilet, kedai makan, mushala) yang mudah dijumpai. Tempat rekreasi edukasi yang cocok untuk keluarga.",5
Nurul Indah S.,"Seru banget banyak wahana, bisa naik berkali-kali dengan satu tiket. Tempatnya luas juga dan bisa bebas.",5
Lintang Kirani Putri Al Mustofa,"Tempat yg cocok untuk berwisata, bermain dan belajar karna ada banyak wahana bermain dan tempat sekaligus para pemandu yg menerangkan tentang banyak ilmu pengetahuan yang sangat berguna sekali untuk anak2 maupun orang dewasa yg mungkin belum mengetahui ilmu2 tersebut.ohh ya...ada jg museum kendaraan2 yg sudah  tua usianya lho...",5
Ainur Rofiq,"Tempat wisata yang seru dan menyenangkan untuk seluruh anggota keluarga. Selain banyaknya wahana permainan, disini juga banyak sumber pengetahuan bagi anak. Mulai dari rumah adat indonesia, laboratorium fisika, fish park dengan koleksi macam-macam ikan. Rasanya cukup lengkap sebagai tempat wisata keluarga.",4
Reanita Ardana,"Walaupun kesini waktu high season antri wahana ga selama itu kok, cuma ada beberapa permainan yang lagi diperbaiki",5
abi E,"Bagus banget..wahananya keren keren.. kulineran nya murah murah enak.. tempat oleh olehnya lengkap ,komplit murah meriah..hargNya standart dan jangan ragu beli di sini..",5
Bagus Febrianto Legowo,"Wisata wajib bagi yg berwisata ke Jatim khususnya Malang. Wahana nya seru semua, seru bagi semua kalangan. Untuk wahana Rumah Hantu ada beberapa properti yg banyak rusak, perlu diperbaiki. Kemudian untuk wahana Nonton nya bagi saya kurang nyaman, rasanya serba buram dilihat nya.",5
Fachrezi Alfrian Nugraha,"Pelayanan staf arena wahana tidak ramah, khususnya arena sky swinger (7/6/2025) pukul 15.05, dan archery. Tidak ramah karena memberikan respon negatif kepada pengunjung, alih-alih melakukan edukasi dan respon dengan kalimat yang baik",1
Diana Puji Lestari,"Overall bagus, nggak cuma ada wahana bermain tapi juga ada wahana edukasi. Waktu ke sana nggak begitu panjang antriannya jadi bisa naik banyak wahana.",5
ramita diyani,"Tiket masuk saat weekend Rp. 120.000 sdh sm museum tubuh .
Ada waterpark, permainannya byk yg fokus kecepatan, ketinggian, yg untuk anak2 juga byk. untuk wahana ,arena bermain sdh bagus. Komplainnya untuk show Rama …",5
Try Asputri Pane,"harga nya 110 weekday saran beli lgsg di traveloka lgsg tukar gelang, lokasi luas jadi mayan pengkor kalo keliling, lumayan jauh dari pintu masuk dan agak ngebingunin kalo mau mesen gojek tapi masih aman",4
Hendri Cahya Wibowo,"Lebih dari 10 tahun lalu ke sini dalam rangka liburan.
Sekarang ke sini dalam rangka tugas juri lomba drumband.",5
Maulidiyatul Karimah,"Masih jadi tempat langganan refresh mulai dari masih sekolah dasar smpe skrg kerja, lengkap wahana/facilities/kolam dsb. Tiket yg menurutku paling terjangkau dan sepadan diantara jtp group lainnya. But, karena kesananya pas weekday ga gitu …",4
Tri Sutrisno,"Salah satu wahana terbesar di pulau jawa khususnya di jawa timur, dan banyak pilihan wahana menarik buat boost adrenalinmu, cocok untuk anak2 karna bnyak pembelajaran yg bermanfaat yg bisa di pelajari,dr laboratorium,kesenian …",5
philogonius panca,Wahananya banyak dan keren... Dapat menghilangkan stress...,5
Genteng Nglayur,"Recomended

Sangat nyaman untuk rekreasi keluarga …",5
adik usnanto,"Banyak wahana pengetahuan dan wahana pertanian
Cukup beraih dan banyak food court
Parkiran perlu diatur antara bus dan mobil pribadi",5
dedaun tourism,Tempat wisata edukasi dan bermain yg begitu lengkap dengan wahana permainannya cocok utk anak anak maupun remaja  dan keluarga,5
Etika Rahma Wati,"Wisata sekaligus tempat mencari ilmu untuk anak usia sekolah hingga dewasa, banyak tempat makan dengan harga ramah di kantong, recommended🌈🌈🌈 …",5
Devan Cendekia,"Permainan cukup banyak dan menantang, tiket masuk relatif terjangkau dengan arena yang luar biasa besarnya. Toilet cukup banyak dan bersih, untuk permainan anak2 banyak yang tidak termasuk tiket terusan. Harga makanan dan oleh2 juga relatif terjangkau.",5
Cleopatra Xenacha,"Kalau dibanding jatim park 2. Aku pribadi prefer disana. Ada perbedaan mencolok sih diantara keduanya. Di jatim park 1, qt berasa lagi ke PP IPTEK tmii plus diorama rumah adat indonesia. Ruang atraktif di bidang kimia. Fisika. Biologu …",5
Ebiet Abdu Mubarok,Pertama kali ke Jatim Park 1 dan seru sih. Kebetulan kemarin karena dapat rekreasi gratis sekantor. …,5
Refiana,"Tempatnya luas, bersih, sejuk dan nyaman bgt. Selagi bermain, kita diajak belajar juga. Asik dan cocok bgt untuk yg mau bawa keluarga atau teman. Harga tiketnya tidak terlalu mahal, karena sudah include naik wahana dan museum tubuh bagong. …",5
Teguh Santoso,"Tujuan Wisata & tempat Rekreasi lokal, Lumayan buat refreshing, anak lumayan terhibur & fun, ada Wahana bermain, Cinema 3D, saran agar upgrade wahana yg ada, ditambah variasi, icon2 edukatif, spy pengunjung makin antusias.",4
DIAN kasa,"Tempat rekreasi dan edukasi. Yang paling saya suka adalah kolam renang nya. Anak-anak bisa Berjam jam main air. Wahana permainan juga paling banyak dibandingkan JP 1 dan JP 2. Harga makanan memang agak mahal maklum di tempat wisata, tapi …",5
Ficay r,Wahananya beragam sesuai dg harga tiket masuk. Makanan di kantin banyak pilihannya tapi harganya sedikit mahal. Toilet banyak dimana2 dan bersih tapi ada beberapa yg tidak bisa dipakai. Jangan kesini waktu musim hujan krn wahana ditutup,4
Zamzabila Abdillah,"tempat yang asik untuk liburan bareng teman-teman atau keluarga.
daya tarik utama di JTP 1 adalah wahana permainannya yang menantang. tapi banyak juga kok wahana yang ramah anak. apalagi ada kolam renang yang cukup besar. …",5
Intantia13,Tiket masuknya bukan lg beli diloket tapi ad kyk tmpt duduk yg dilayani mbak2. Tiket masuk untuk weekday bisa memilih jatim park 1 atau jatim park 1 dg museum tubuh. Kalau untuk weekend tiket terusan dg harga 120rb. Awal disuguhin ttg …,4
011_Devi Ayu Nurqoyumah,"Sangatt recommend bgt buat liburan akhir pekann, aku hari Senin kesana pun juga rame bgttt. Banyak wahana seru² dan juga bisa nambah ilmu pengetahuan ttg sejarah, organ tubuh dll. Permainannya juga sangat seru dan banyak pilihannya pokoknya sangat recommend bgt buat liburan kesana bareng keluarga maupun pcr hehee",5
REGAN FARUQ WIDYADHANA FIRJATULLAH,"Kesini pas rame banget, harga parkir big bus 30.000",4
Fadilatul Ummah,"Sayang sekali waktu kesini cuaca tidak mendukung. Hujan dari pagi, alhasil gak bisa menikmati wahana yg ada, karena kl hujan permainan di luar gak beroperasi.",5
ana cantik,"sesuai ekspektasi banget tempat nya, kemarin aku kesana harga tiket masuk nya per orang 110k itu udaa termasuk naik wahana sepuasnya. dan untuk makanan dan minumannya juga rekomen banget murah² g begitu mahal. buat kalian yang mau kesini langsung aja dijamin g akan nyesel kok karna tempat nya melebihi ekspektasi kita🤗 …",5
Umainah Abdat,"Bagus. Harga masuk 115 rb.
Panas. Wajib bawa kaca mata dan topi.
Mainan nya seperti yg ada di dufan.
Tpi lebih adem.",5
Hi Sense,"Ventilasi udara untuk wahana indor bersejarah dan gelap sirkulasi udara tidak bagus. Berdebu bikin batuk. Perlu d tambahkan metode pembayaran untuk d dalam area, terutama mamin, seperti debit/pembayaran online berbasis aplikasi/QR code.",4
Mysyaa,"Jtp 1 emang pas bgt buat seru seruan sama temen.. bisa teriak” bebass, dari jaman aku sd sampe kerja nih doyan baget ke jtp gada bosennya, btw banyak fasilitas yg diperbaiki pas kemaren kesana. Jd seneng gitu liatnya,, dulu banyak yg rusak skrng udh bagus” lagii jd pengen lagii",5
