"annotation_id","annotator","created_at","id","lead_time","rating","review","sentiment","updated_at","user"
459,"1","2025-11-08T13:18:16.291664Z",459,2.759,5,"Tempat wisaata favorit kelurga
Mau edukasi? Mau renang? Mau coba wahana2 bermain? Bisa semuaaa
Wahana anak ada, wahana dewasa adaa","Positive","2025-11-08T13:18:16.291664Z","Firman Ainur"
460,"1","2025-11-08T13:18:22.645196Z",460,5.848,4,"Sekarang tambah sempit... tahun 2018 pertama ke sana, masih luas dan bisa enjoy (banyak tempat berteduh) sekarang banyak mainan, pohonnya kurang.. jadi kelihatan gersang....","Neutral","2025-11-08T13:18:22.651138Z","Dwi Moertopo"
461,"1","2025-11-08T13:18:28.325990Z",461,5.038,3,"Menurut saya tempat wisata harus diperbaharui lagi. Wahananya sudah tidak begitu menarik. Apalagi nonton yg 3Dnya sudah jelek, kursinya tdk nyaman, sudah lusuh.","Negative","2025-11-08T13:18:28.325990Z","Dian Restiana"
462,"1","2025-11-08T13:18:32.152489Z",462,3.316,1,"wahana banyak yg tidak beroprasi, udah bayar mahal malah banyak yg tidak bisa digunakan, staf juga beberapa yg tidak ramah.","Negative","2025-11-08T13:18:32.152489Z","Wanda Lidia"
463,"1","2025-11-08T13:18:45.755697Z",463,13.059,4,"Wahananya banyak, toilet bersih, makanan murah dan kemasan ramah lingkungan. Cuma untuk teater Ande Ande Lumut ceritanya kurang menarik dan guyonannya tidak family friendly ya, soalnya candaannya yg menjurus ke 18+ padahal banyak anak kecil …","Negative","2025-11-08T13:18:45.755697Z","Khusus Sosmed"
464,"1","2025-11-08T13:18:50.685934Z",464,4.157,5,"Menyenangkan banyak wahana dan nyaman disini. Ada juga tempat buat ibu menyusui","Positive","2025-11-08T13:18:50.685934Z","Bayu Ajha"
465,"1","2025-11-08T13:18:53.486855Z",465,2.359,4,"Tempat yang seru untuk kalian yang suka liburan dengan wahana permainan yang beragam","Positive","2025-11-08T13:18:53.486855Z","Kikik Padma"
466,"1","2025-11-08T13:18:59.197523Z",466,5.269,4,"Bagus ,luas dan banyak wahana permainan
Namun ada beberapa sarana yg tidak terawat dan rusak
Mungkin bisa diperbaiki pemeliharaannya","Neutral","2025-11-08T13:18:59.197523Z","robiah adawiyah"
467,"1","2025-11-08T13:19:10.906412Z",467,11.266,3,"Tempat wisata legend , overall bagus, tapi banyak wahana yang harus dimainatain, karena berkarat, berdebu terutama wahana extreme, butuh perawatan lagi, mengingat wahaba tersebut potensj lossnya gede. Tiketing yang cukup bermasalah, edc nya eror kemarin syaa transaksi struk gak keluar, tapi sudah diselesaikan juga sama management.","Neutral","2025-11-08T13:19:10.906412Z","Andra Pratama Juliyanto"
468,"1","2025-11-08T13:19:16.233308Z",468,4.754,5,"Salah satu wisata ikonik di Jawa Timur, yang lebih ditujukan sebagai taman bermain dan hiburan. Terdiri dari dua area, yaitu Museum Tubuh dan JTP 1.","Positive","2025-11-08T13:19:16.233308Z","Sina Zuyyina Durri"
469,"1","2025-11-08T13:19:22.511090Z",469,5.814,5,"Selalu jadi tujuan wisata klo k batu. Bbrp wahana closed dlm renovasi..","Neutral","2025-11-08T13:19:22.511090Z","amel ich"
470,"1","2025-11-08T13:19:25.163653Z",470,2.19,4,"Bagus tempatnya. Ada wisata edukasinya. Cocok buat bawa anak2 kesana, bnyk wahana permainan juga","Positive","2025-11-08T13:19:25.163653Z","annisa_ __"
471,"1","2025-11-08T13:19:29.606174Z",471,3.988,5,"Jatim Park 1, mantapp.. cocok utk keluarga, menambah ilmu pengetahuan.. krn ada arena sains 😊😉 …","Positive","2025-11-08T13:19:29.606174Z","Irwan Ghele"
472,"1","2025-11-08T13:19:32.108272Z",472,2.073,5,"Tempat yang cocok utk edukasi anak2. Banyak wahana utk bermain. Ilmu dapet, dan permainan juga dapet. Toilet, mushola bersih.","Positive","2025-11-08T13:19:32.108272Z","AVINASHOP"
473,"1","2025-11-08T13:19:34.566492Z",473,1.962,4,"Mengunjungi wisata Jatim Park group memang menjadi pilihan utama jika berkunjung ke Batu, kebetulan diantara sekian JTM yang lain kebetulan JTP 1 yang belum saya kunjungi. …","Positive","2025-11-08T13:19:34.566492Z","ini AK Channel"
474,"1","2025-11-08T13:19:46.651502Z",474,11.579,5,"15 Januari 2020 Bersama rombongan TK Tapas Hasan Madinah, Alhamdulillah cuaca redup berawan 😁, jam 2 siang terpaksa sudah harus keluar karena turun hujan. …","Neutral","2025-11-08T13:19:46.651502Z","Danu Widodo"
475,"1","2025-11-08T13:19:51.204523Z",475,4.055,5,"Tempat hiburan keluarga yang hits di Batu, butuh tambahan wahanan baru lagi agar tidak bosan ketika 2-3 kali datang","Positive","2025-11-08T13:19:51.204523Z","Renaissance Man"
476,"1","2025-11-08T13:19:53.947468Z",476,2.211,5,"Tempatnya keren, banyak banget arena permain mulai dari arena untuk anak anak sampai dewasa.
Sebagai wahana permainan dan wahana pengetahuan","Positive","2025-11-08T13:19:53.947468Z","riska putrina"
477,"1","2025-11-08T13:19:57.795207Z",477,3.294,5,"Tempat yg ccok utk rekreasi kluarga maupun edukasi..Wahana lengkap.bnyak permainan² utk dewasa ataupun anak2..
Yg mnguji adrenalin jg ada..
Harga tiket sdh sesuai dg yg didapatkan😊 …","Positive","2025-11-08T13:19:57.795207Z","Moh syafiul anam"
478,"1","2025-11-08T13:20:02.197477Z",478,3.894,5,"Kerenlah pokoknya jtp group👍
Tempat rekreasi keluarga yg harga layak dan fasilitas keren ya cuma JTP yg bisa buat seperti itu😁 …","Positive","2025-11-08T13:20:02.197477Z","Aida Adinda"
479,"1","2025-11-08T13:20:05.133767Z",479,2.413,5,"Tempat wisata yang cocok untuk liburan keluarga, pelayanan ramah, wahananya bersih dan terawat. …","Positive","2025-11-08T13:20:05.133767Z","Ika Shaliha Oktavia"
480,"1","2025-11-08T13:20:13.822130Z",480,8.221,4,"Tempatnya bagus luas. Tapi aku cari kolam renang dewasa nggak nemu dan tornado juga nggak nemu... Haduh.
Tapi kata temenku ada, waktu sudah keluar jatim park 1","Positive","2025-11-08T13:20:13.822130Z","AZIZ"
481,"1","2025-11-08T13:20:17.432763Z",481,3.159,4,"Soal harga super terjangkau, sesuai dengan fasilitas yg disediakan. Letaknya strategis karena ada di pinggir jalan raya besar. Banyak sekali spot foto dan wahananya. Kalo weekday, harga tiketnya dipotong 30%.  Kalo weekend, tiketnya harga …","Positive","2025-11-08T13:20:17.432763Z","Nay"
482,"1","2025-11-08T13:20:22.960754Z",482,5.067,2,"Salam pengelola, mohon ketegasannya untuk menjadikan seluruh area JTP menjadi WILAYAH BEBAS ASAP ROKOK dong. Masih banyak orang2 egois dan ga punya otak yg ngerokok padahal di sekelilingnya banyak bayi dan anak kecil. Silakan buat kebijakan denda atau sanksi lain bagi pengunjung yang kedapatan merokok.","Negative","2025-11-08T13:20:22.960754Z","Lady G"
483,"1","2025-11-08T13:20:25.063663Z",483,1.619,5,"Seru banget banyak wahana, bisa naik berkali-kali dengan satu tiket. Tempatnya luas juga dan bisa bebas.","Positive","2025-11-08T13:20:25.063663Z","Nurul Indah S."
484,"1","2025-11-08T13:20:28.620154Z",484,3.121,4,"Kesini pas rame banget, harga parkir big bus 30.000","Neutral","2025-11-08T13:20:28.620154Z","REGAN FARUQ WIDYADHANA FIRJATULLAH"
485,"1","2025-11-08T13:20:33.404357Z",485,4.301,5,"Lebih banyak wahana permainan
Cocok untuk dewasa dan anak2
Parkiran luas, kalau parkir kejauhan ada ojek motor yang mengantar sampai loket …","Positive","2025-11-08T13:20:33.404357Z","Angga Soraya"
486,"1","2025-11-08T13:20:37.626448Z",486,3.71,4,"Dapet tiket terusan ke Museum Tubuh 😅 jd 120 krn promo th baru padahal mau nya cm 75 rb aja, terpaksa beli krn terlanjur dtg..
Parkiran nya lumayan susah krn hr libur kemaren Kamis setelah Natal.. …","Positive","2025-11-08T13:20:37.626448Z","Rista Ch"
487,"1","2025-11-08T13:20:44.786182Z",487,6.674,5,"Walaupun kesini waktu high season antri wahana ga selama itu kok, cuma ada beberapa permainan yang lagi diperbaiki","Neutral","2025-11-08T13:20:44.786182Z","Reanita Ardana"
488,"1","2025-11-08T13:20:46.605474Z",488,1.365,5,"Wahana belajar dan rekreasi yang cocok untuk edukasi anak anak sekaligus tempat yang bagus buat rekreasi se keluarga","Positive","2025-11-08T13:20:46.605474Z","sylfin sylfin"
489,"1","2025-11-08T13:20:49.730338Z",489,2.654,3,"Bagus, tp sayang banyak wahana yg sedang perbaikan. Tp good lah.","Neutral","2025-11-08T13:20:49.730338Z","Desnata Pozya"
490,"1","2025-11-08T13:20:52.300013Z",490,2.107,5,"Untuk tempatnya bagus wahananya juga seru semua apalagi view buat aquarium ikannya","Positive","2025-11-08T13:20:52.300013Z","M Naufal F.R"
491,"1","2025-11-08T13:21:00.118821Z",491,7.264,1,"Dateng pagi, biar bisa nikmatin wahananya. Tapi beberapa wahana yang extreme malah lagi diperbaiki, terus aku ada naik salah satu wahana berhenti di rel akhirnya turun jalan ke keluar. Belum lagi penjaga kamar mandi perempuan judes polll.","Positive","2025-11-08T13:21:00.118821Z","Agusrina Dwi Pratiwi"
492,"1","2025-11-08T13:21:04.368960Z",492,3.648,5,"Wisata legend, tapi.masih tetap eksis sampai sekarang,..
Banyak wahana baru juga, semua tetap terawat baik,.
Yg suka disini, makanan & minuman di area kolam renang harganya terjangkau,.. …","Positive","2025-11-08T13:21:04.368960Z","Raka Rich"
493,"1","2025-11-08T13:21:11.077071Z",493,6.194,3,"Wahana2 yg didepan ga ada update sejak 15-20 tahun lalu.. tapi wahana2 di akhir cukup menantang n adrenalin banget. Saya kasih 4 atau 5 bintang kalau wahana di bagian depan di modernisasi","Positive","2025-11-08T13:21:11.077071Z","Probo Hindarto"
494,"1","2025-11-08T13:21:15.577170Z",494,3.974,4,"Tempat rekreasi di Kota wisata Batu dengan konsep hiburan dan edukasi. Cocok bagi keluarga yang ingin berlibur bersama dan cocok juga ùntuk rombongan karena Jatim park I memiliki tempat yang luas dan memiliki banyak wahana yang sangat menarik. 🙂 …","Positive","2025-11-08T13:21:15.577170Z","Lucky Timothy"
495,"1","2025-11-08T13:21:23.784469Z",495,7.658,3,"Banyak wahana yang under maintenance
Maximal naik wahana hanya 2x padahal itu weekday dan pengunjung pun gak terlalu banyak …","Negative","2025-11-08T13:21:23.784469Z","Puri Erisa"
496,"1","2025-11-08T13:21:26.526122Z",496,2.213,1,"Manajemen nya tidak ketat dalam penerapan prokes nya..

Masih banyak yg bermain dalam wahana tanpa memakai masker dan berdesak2an, dan …","Negative","2025-11-08T13:21:26.526122Z","Agung Setiono"
497,"1","2025-11-08T13:21:31.902866Z",497,4.88,5,"Banyak mainannya luas sayang kmrn hujan, mengandung unsur pendidikan, mushola bersih,makan sesuai harga standard.","Neutral","2025-11-08T13:21:31.902866Z","wiwin harijani"
498,"1","2025-11-08T13:21:36.089968Z",498,3.68,5,"Tempat rekreasi seruu.. tiap tahun ada aja yg baru d sini.. GK bosen ke sini lagi.. ini udah yang ke 4 kalinya..😁😁 …","Positive","2025-11-08T13:21:36.089968Z","Harni Wulandari"
499,"1","2025-11-08T13:21:38.791192Z",499,2.257,5,"Tempat wisata + rekreasi yang menyenangkan cocok untuk refreshing kita dapat belajar juga","Positive","2025-11-08T13:21:38.791192Z","Lufena Fitra Krisma"
500,"1","2025-11-08T13:21:43.871183Z",500,4.505,4,"Tempat wisata di kota batu malang yang sangat cocok untuk seru seruan bareng teman teman. Banyak wahana wahana yang wajib untuk dicoba dan menguji nyali :v ada kolam renangnya juga. Cocok deh buat rekreasi bersama keluarga juga dan cocok untuk berbagai usia. Terdapat juga wahana wahana yang memang diperuntukkan untuk anak anak","Positive","2025-11-08T13:21:43.871183Z","Ilfa Rosidah"
